agent,lat,lon,customer,txn,price
28780,25.3154749,89.6136829,1,1,10.0
84898,24.3735995,89.2461883,1,1,50.0
66984,23.8833291,90.3711215,1,2,89.0
37655,24.081594,89.8403048,1,1,50.0
33092,26.0394463,88.4450354,1,1,40.0
77239,23.8659093,90.3890115,1,1,80.0
93024,23.6914609,90.5110915,1,2,83.0
78351,23.2112445,89.5153794,1,1,24.0
104728,23.6618898,90.3617432,1,1,59.0
95846,24.0322954,90.2631192,1,1,59.0
7932,24.1773735,90.4258643,2,2,158.0
75207,23.6914953,90.5120263,1,2,83.0
21270,22.9135069,89.5042799,2,2,91.0
79141,23.1669942,90.1986043,1,1,59.0
39661,25.0910563,91.9828006,1,10,375.0
71144,23.75593,90.3837546,1,5,2203.0
93652,25.1433975,91.9992867,1,2,40.0
17277,25.1433238,91.9992215,1,1,50.0
51061,25.0891169,91.9803599,1,1,30.0
29606,25.9921318,88.6959969,1,1,39.0
73018,25.9441887,88.6900606,1,7,290.0
24367,25.6424781,88.6206669,1,1,20.0
46323,25.9945412,88.6931188,1,1,20.0
62468,25.8956987,88.6470145,1,1,30.0
17883,25.9756926,88.6997257,1,1,10.0
105906,22.4415241,91.913435,1,7,135.0
56484,25.9119396,88.5337037,1,1,20.0
61306,22.8015326,89.6025564,1,1,100.0
100558,25.5060552,89.2890744,1,16,255.0
16107,25.5063837,89.2901189,1,1,15.0
7,25.5063742,89.2887018,1,1,25.0
48742,23.6337429,88.8297517,1,3,237.0
108654,23.4760072,89.215445,1,6,594.0
13446,23.5448028,89.1672229,1,1,99.0
7119,23.5272642,89.2995475,1,1,99.0
26072,21.985154,90.2222936,1,1,99.0
83190,23.5258256,89.1707485,1,1,99.0
42380,23.5391871,89.7687364,1,2,198.0
34890,23.6480598,88.8425483,1,1,99.0
19827,22.3534715,91.7920541,1,1,750.0
91964,21.5489927,91.9427271,1,3,3100.0
61965,23.5574745,90.6676694,1,2,864.0
24006,23.662648,90.4922707,1,1,900.0
73200,23.5931579,90.45808,1,3,3020.0
104655,23.8306189,90.5549504,1,1,1000.0
50395,23.8915682,89.1476119,1,1,99.0
25860,22.9460181,91.1244479,1,2,1560.0
71482,22.4962997,92.2202652,1,4,2439.0
89147,24.4190178,89.5111448,1,2,1380.0
104834,23.7116945,90.4281636,1,2,2690.0
29314,25.7568781,89.2268004,1,1,480.0
29142,23.8989321,90.4394773,1,2,2600.0
63610,22.9573617,88.897218,1,1,15.0
49426,22.5788341,89.9669064,1,4,88.0
28326,22.8025441,90.0109298,1,1,24.0
18809,22.7206167,89.8438889,1,3,107.0
79884,22.7206167,89.8438889,1,2,83.0
5436,22.6586412,89.7925024,1,9,204.0
4947,22.7111621,89.8191771,1,1,14.0
6582,22.6741631,89.7307762,1,2,48.0
36936,22.6806174,89.784473,1,6,289.0
86429,22.7074835,89.8260648,1,1,59.0
3739,25.974485,89.6864175,1,6,364.0
109049,22.7038028,89.8070672,1,2,118.0
29002,22.7297844,89.8394283,1,1,49.0
98451,25.9686782,89.2245433,1,7,186.0
77523,25.9169673,89.4432541,1,1,39.0
109042,25.9673369,89.2263432,1,6,118.0
98302,24.0070488,89.256374,1,1,29.0
94619,23.8214038,90.375127,1,1,22.0
79834,26.0267285,89.1617242,1,2,58.0
36471,21.4234283,91.9804283,1,2,43.0
66724,25.9678865,89.2242284,1,1,259.0
87755,25.5910393,89.5914579,1,6,249.0
87343,23.8546643,90.6733299,1,1,19.0
33435,25.5973399,89.5938498,1,1,24.0
39410,23.0282525,89.4009718,1,2,87.0
71023,25.652158,89.6143354,1,1,63.0
36609,22.6592189,91.6139371,1,1,49.0
53090,23.4495812,91.1905869,2,2,153.0
63806,23.9455395,90.7807684,1,1,38.0
54020,23.9359943,90.7722108,1,3,114.0
86849,23.9322033,90.7276268,1,1,38.0
93629,23.9248268,90.7213787,1,2,67.0
1260,23.8496774,90.6778591,1,1,38.0
2298,23.9608733,90.7632607,1,1,38.0
7382,23.9738471,90.3692442,1,1,99.0
28977,23.9436091,90.3048146,1,1,99.0
8248,23.9908295,90.3698007,1,1,64.0
43656,23.9020767,90.4125877,1,2,128.0
65513,26.1208139,88.7609639,1,3,50.0
70824,26.1208207,88.7609642,1,1,30.0
62632,24.8339898,91.9371542,1,16,364.0
66775,23.9415159,90.3888257,1,3,426.0
107930,23.2389277,91.1235514,2,6,742.0
109763,23.228204,91.1480478,2,7,770.0
77311,24.918311,91.7166297,1,1,19.0
23212,23.889799,90.4167259,1,1,14.0
78448,23.9891861,90.3815068,2,2,124.0
74752,23.9739561,90.3734606,1,1,14.0
66013,24.1778596,90.4233802,1,1,24.0
87413,24.3240096,90.1671881,1,1,49.0
73439,23.6979861,90.4904999,1,1,59.0
1401,25.62962,89.2927918,1,1,18.0
56330,24.0996143,90.4718817,1,1,18.0
31813,25.7358321,89.2677913,1,1,18.0
82511,24.0725453,90.2092187,1,1,19.0
78734,24.0747605,90.2083741,1,1,18.0
48858,25.7260054,89.2569941,2,2,147.0
13748,24.7233717,91.7372428,1,6,119.0
82436,23.9997762,90.4077019,1,1,14.0
77940,23.9998948,90.4070429,1,2,39.0
17122,24.0001064,90.4147121,1,9,174.0
39010,25.7523833,89.2432875,1,13,486.0
52165,23.7518918,90.3617597,1,3,95.0
97998,25.7148664,89.2028762,1,1,20.0
38923,23.7673688,90.3571592,1,2,50.0
40221,23.6857802,90.4686672,1,1,99.0
39931,23.6716714,90.464976,1,2,198.0
32615,23.2717415,90.8349821,1,5,495.0
109263,23.730764,90.4116194,2,2,198.0
70134,22.7195332,89.0685627,1,1,99.0
19610,23.2630141,90.8436418,1,1,59.0
70609,23.7948612,90.3755122,1,1,99.0
31544,23.7928568,90.3786623,1,1,129.0
51443,23.0016582,89.822259,1,1,99.0
42503,24.8219974,89.3634991,1,2,83.0
62115,23.6157376,90.3330119,1,2,92.0
28030,23.6129954,89.1840855,1,1,63.0
79505,22.5123119,91.7116496,1,1,29.0
897,22.3453251,91.7900576,1,1,24.0
25261,22.3465783,91.7898917,1,1,43.0
91012,23.7769368,90.3510904,1,1,34.0
84372,21.2761046,92.1038257,1,2,55.0
58682,25.6221658,89.615655,1,2,95.0
5507,22.5027753,92.1394069,1,2,122.0
37707,20.8668239,92.2980505,1,7,334.0
34721,20.8668383,92.2980323,1,4,112.0
19798,20.8648479,92.2988306,2,6,239.0
29378,20.8579548,92.2940513,2,5,126.0
96133,23.7664997,90.3586416,1,1,59.0
13920,23.765621,90.3605057,1,1,30.0
9072,23.7637865,90.3638024,1,1,59.0
77126,23.7717903,90.3665654,1,1,20.0
85249,23.7638544,90.3642152,1,1,59.0
10170,23.7650539,90.3590783,1,2,89.0
89390,23.7652087,90.3616606,1,2,118.0
70233,23.9069756,90.4028375,1,1,43.0
93490,25.1402541,88.8991705,1,2,48.0
104625,25.1409132,88.8985289,1,1,24.0
60747,25.8804975,88.9163884,2,4,185.0
93041,22.2894369,91.8292429,1,1,24.0
20308,22.3083273,91.777144,2,2,83.0
57604,26.0020994,88.8566303,3,4,156.0
98394,23.9402588,90.4460216,1,1,99.0
29570,24.8343416,91.8197538,1,1,19.0
79510,22.3458493,91.7968108,2,2,239.0
55600,24.8939945,91.8664725,1,2,77.0
6930,25.6438928,89.247461,1,2,79.0
21081,25.6292134,89.2934837,1,8,293.0
79765,25.6012826,89.241529,1,2,49.0
97150,25.613899,89.2331751,1,3,150.0
31007,23.7878693,90.8584285,1,1,49.0
38579,23.8492104,90.8491213,1,1,129.0
71016,22.3198068,91.8011443,1,1,64.0
65224,23.5574173,88.8420504,2,2,139.0
56172,25.3245289,89.1600328,1,1,100.0
82763,22.3416171,91.8472693,1,1,100.0
48529,24.8553092,89.3710083,1,1,100.0
100747,24.0083237,89.5988199,1,1,90.0
65065,23.4475043,89.4097744,1,1,100.0
51859,22.7141637,89.088114,1,1,90.0
105562,23.8739382,89.0927829,1,1,100.0
35886,24.9101156,89.5430703,1,1,90.0
59590,24.7560365,90.4090435,1,1,90.0
20402,24.8370709,89.3682411,1,1,100.0
32749,23.8552818,90.4055872,1,1,95.0
16576,23.6961622,90.5121242,1,1,95.0
80333,24.8792739,90.7284838,1,1,95.0
69815,23.7288793,90.4331532,1,1,95.0
15004,24.9272988,91.5482998,1,1,95.0
40603,23.2133804,89.4955429,1,1,100.0
32997,22.1197192,89.928973,1,1,95.0
3888,22.5664357,89.0855405,1,1,95.0
6821,23.9522961,90.2895094,1,1,95.0
53891,23.156599,89.2192797,1,1,95.0
10171,23.823637,90.3708631,1,1,95.0
7867,24.3110599,91.7364494,1,1,100.0
62401,23.6824776,88.676827,1,1,100.0
101468,25.6008287,88.6369496,1,1,100.0
4713,23.9724328,89.9720451,1,1,100.0
98452,22.7462522,90.1046925,2,2,120.0
77183,23.7117498,90.2407684,2,2,200.0
99781,24.2420435,89.6539327,1,1,100.0
37242,25.2991028,89.414808,1,1,95.0
37624,23.7774341,90.3533972,1,1,100.0
32280,24.7896378,91.3540071,1,1,100.0
68003,23.7413667,90.3690788,1,1,95.0
87628,23.7736743,90.3509168,1,1,90.0
64080,24.6812438,91.9959526,1,1,95.0
89565,24.1758301,88.9217069,1,1,90.0
90494,25.9458899,88.5903102,1,1,100.0
4609,24.3089849,91.7316782,1,1,100.0
7697,24.0227385,88.9666198,1,1,100.0
36573,24.0920856,90.3450799,1,1,100.0
82306,23.4472276,89.8756607,1,1,100.0
22965,23.7876102,90.3558652,1,1,100.0
21261,24.041006,88.8061421,1,1,100.0
26061,24.8566797,92.0093812,1,9,239.0
77778,23.7794132,91.0952691,1,4,108.0
29983,24.8545264,92.0161469,1,1,20.0
75763,22.6313345,89.171939,1,1,399.0
15259,24.8576192,92.0110346,1,1,29.0
5885,23.7448266,91.1491535,1,1,19.0
6862,22.3802481,91.8670484,1,1,43.0
25770,22.3872474,91.8643359,1,1,99.0
33769,22.3943295,91.8675962,1,1,99.0
41941,23.9254579,90.4414729,1,1,99.0
49064,22.6030508,89.8874581,1,26,1087.0
74192,22.6503483,89.8807965,1,3,85.0
28086,22.6392477,91.6306804,1,1,14.0
38688,22.5405529,90.3328461,1,1,64.0
53951,25.9248953,88.8674574,1,1,64.0
91702,23.1430298,89.2374259,1,1,64.0
28225,23.0199317,89.4081286,1,1,64.0
45414,22.7103847,90.3735773,1,1,64.0
8190,23.7294384,89.7569459,1,1,78.0
34798,23.7123125,90.470797,1,2,98.0
74436,22.1600086,90.1153618,1,1,64.0
78035,22.8565255,89.5481126,1,1,38.0
63019,23.6477877,90.5100562,1,2,78.0
56303,23.234544,89.7210702,1,1,99.0
3798,22.6359049,90.3419309,1,1,64.0
61135,24.3682205,88.6056184,1,6,168.0
89550,22.5107106,90.2804147,1,1,24.0
6749,25.6150551,88.6532844,1,1,24.0
82642,23.8738014,90.448282,1,1,24.0
49338,22.707592,91.7546424,2,5,111.0
27357,22.7035248,91.7610316,1,1,64.0
102782,23.7041646,90.6364352,1,2,62.0
46707,25.0873752,92.0629963,1,1,57.0
21856,21.2250767,92.1703845,1,1,64.0
29010,21.2752525,92.103915,1,2,128.0
98429,21.2153025,92.1645578,1,2,163.0
39894,23.7376076,90.4291902,1,1,24.0
66482,23.7370004,90.4306438,2,6,428.0
106211,22.2848869,91.9488682,1,2,80.0
17916,23.7489833,90.4468515,1,1,14.0
105845,22.3343531,91.8433203,1,3,434.0
75188,23.7266422,90.434389,1,1,14.0
68951,23.7270972,90.4330647,1,1,169.0
56820,24.2590554,90.397904,1,1,43.0
109572,23.4412978,90.4894658,1,1,159.0
81283,22.3402254,91.7980681,1,1,11.0
33664,22.2930365,91.7847191,1,1,20.0
36613,21.8220264,91.9122823,1,1,11.0
54302,24.2048519,90.4200294,1,1,11.0
80460,22.8474707,91.4833853,1,1,19.0
12939,21.4508901,91.9569739,1,1,12.0
87348,22.3438866,91.7984218,1,2,20.0
66846,22.8328191,91.4870519,1,1,10.0
109612,22.4993098,91.8069466,1,1,27.0
109558,22.3690417,91.8485505,1,1,99.0
86161,22.3773858,91.8522354,1,1,57.0
49110,21.4670038,91.9882371,1,13,383.0
105041,22.0677683,92.1062662,1,2,114.0
98411,22.1786676,92.1881246,1,1,38.0
55780,25.7750093,89.0019478,1,3,74.0
108890,25.6186192,88.6439093,1,1,20.0
101076,23.7708426,90.3456294,1,1,100.0
40605,23.5902277,89.839902,1,1,50.0
79045,23.8739796,90.3771038,1,2,98.0
91853,23.7707425,90.3452501,1,1,100.0
55160,23.8953212,90.4248333,1,1,50.0
42643,22.5791091,89.9800852,1,13,767.0
9189,22.3088492,91.7896326,1,1,39.0
11115,22.4086058,91.8621684,1,3,87.0
28810,23.0373929,90.7676227,1,2,200.0
106427,22.419384,91.8662517,1,1,50.0
38129,22.4060224,91.8619177,1,1,50.0
6729,21.1943802,92.175577,1,7,376.0
7621,23.1952602,89.2162145,1,1,59.0
63415,24.0905104,90.1941436,1,1,99.0
51752,22.3798112,91.8142312,1,1,27.0
7117,23.7696117,90.4116483,1,1,27.0
41336,23.7693352,90.4082177,1,1,63.0
14034,23.7267102,90.4251947,1,1,99.0
1380,23.9627697,90.3872812,1,1,99.0
30600,22.8004881,91.6759201,1,3,108.0
30118,23.6979204,90.5081491,1,1,22.0
105549,24.2249695,90.3984542,1,1,59.0
51963,22.4169129,91.8191872,1,1,59.0
90110,22.4809157,91.7211895,1,1,59.0
97336,23.6483549,90.5095524,1,2,38.0
79336,23.6495226,90.509488,1,1,20.0
32120,23.6689266,90.516846,1,1,19.0
80794,23.6506762,90.510532,1,1,18.0
72183,25.9050537,89.4328236,1,1,19.0
91193,25.9041044,89.4318023,1,1,19.0
105774,23.6279087,90.4951481,1,1,19.0
87479,23.6349373,90.4961627,1,1,19.0
1868,23.6908501,90.4798723,1,4,430.0
8199,25.6429539,88.6236374,1,14,904.0
106618,23.6908047,90.4805655,1,7,672.0
12489,25.643639,88.6273956,1,3,254.0
60549,25.6219127,88.6435244,1,1,59.0
45265,23.6894682,90.4805545,1,1,59.0
76358,25.632106,88.6382542,1,1,98.0
109687,24.1584299,90.4123708,1,1,59.0
42376,23.9597944,90.3879771,1,1,59.0
103743,22.3640318,91.8507791,1,1,59.0
38710,22.8943077,91.5347086,2,2,128.0
96558,22.7109055,91.5655636,1,3,90.0
44378,22.3198783,91.8052447,1,1,49.0
65160,22.3199981,91.803044,1,1,63.0
30048,22.322344,91.8010934,1,2,68.0
5713,22.3319504,91.8323191,1,1,20.0
35351,23.8927579,90.3849872,1,1,57.0
12027,24.1563419,90.4228976,1,1,59.0
17498,23.8896489,90.4194498,1,1,59.0
103974,23.9517687,89.6468353,1,1,24.0
108834,23.1535555,89.235806,1,1,14.0
45540,23.9545362,89.6435511,1,1,24.0
64986,23.9486896,89.650438,2,2,87.0
39080,23.9592761,89.62139,1,1,24.0
101227,23.7610455,90.5491797,1,1,27.0
52569,24.4544506,89.6902542,1,1,27.0
33174,23.6148975,90.3341347,1,1,59.0
49248,25.757045,88.6738183,1,1,59.0
75731,23.9904169,90.3735706,1,1,59.0
92892,23.7560807,89.4585702,1,1,59.0
52766,22.6632319,90.3460891,1,1,59.0
68456,22.7000017,89.308275,1,1,30.0
68086,22.5161426,89.0180172,1,1,39.0
53488,26.0287583,88.4802902,1,1,44.0
83273,23.1781877,91.2414308,1,3,1230.0
51705,24.0959397,88.9243883,1,2,350.0
59603,22.4242472,91.8366807,1,2,518.0
68747,23.9125269,90.7103679,1,3,654.0
5407,23.961543,90.7367542,1,2,1300.0
49242,22.4534791,89.8521101,1,2,1300.0
101230,23.9358313,90.7725576,1,3,2100.0
41493,25.0369492,91.6689684,1,1,10.0
26523,25.117576,91.606407,1,1,10.0
11100,21.9411691,90.1704223,1,1,23.0
100158,23.6181287,90.5911689,1,1,50.0
86710,23.6202876,90.5902943,1,5,210.0
41498,24.0717755,89.0523813,1,2,139.0
85183,24.1290201,89.0580607,1,3,110.0
7255,24.0517151,89.118294,1,1,90.0
93800,24.1299572,89.0638005,2,2,279.0
98689,23.7006751,90.4879972,1,1,59.0
15185,24.0036154,90.9139859,1,3,80.0
95382,23.608416,90.4953736,1,1,59.0
22396,23.64453,90.4916921,1,1,59.0
71637,23.6759581,90.5167742,1,1,24.0
88602,23.6202961,90.5014987,1,1,24.0
17870,23.6131719,90.502531,1,1,24.0
82552,23.6355003,90.4752192,1,1,24.0
63993,25.6123157,89.2785463,1,1,64.0
87240,22.3625791,91.8085866,1,1,20.0
29799,24.2680302,91.4767139,1,1,49.0
46601,22.4190225,90.5537165,1,1,49.0
90313,22.7926038,89.5809,1,1,99.0
58352,22.7911433,89.4832923,1,1,99.0
3051,23.2354469,90.6757162,1,1,99.0
87816,22.2409562,91.8113031,2,3,134.0
17188,22.975391,90.8491816,1,3,297.0
69247,23.3473623,91.2608214,1,1,99.0
95252,25.8017446,88.4577077,1,2,199.0
36927,24.0694568,90.9708122,1,1,99.0
37591,25.660695,89.4200764,1,20,473.0
91708,23.7787515,90.4285413,1,3,80.0
105939,23.779929,90.4282667,1,2,50.0
61355,23.7807143,90.4283647,1,3,117.0
39070,24.5986546,89.8956748,1,1,19.0
61088,22.2823902,90.5600018,1,1,100.0
49470,23.7527318,90.3491017,1,1,100.0
97398,24.0439543,90.985884,1,1,100.0
86570,21.5450879,91.9418404,1,1,100.0
83591,24.1862939,89.9134498,1,1,100.0
65483,23.2494547,90.8536055,1,1,100.0
3421,22.3408499,90.7403607,1,1,19.0
102192,25.7826344,88.5840473,1,1,100.0
16754,22.2663399,89.9628254,1,1,100.0
63079,24.8878941,90.718271,1,1,50.0
103972,23.2272462,90.6598507,1,1,100.0
108472,21.7668712,92.0374222,1,1,100.0
59891,25.8153129,88.8669327,1,1,50.0
65958,23.733587,90.4186629,1,1,100.0
58619,24.7717787,89.3700992,1,1,50.0
86987,25.1862165,89.0189797,1,1,100.0
13632,24.1042348,88.964088,1,1,100.0
5929,22.9297274,89.7311623,1,1,100.0
103813,23.7039359,90.4858597,1,1,100.0
98254,26.1208085,88.7609713,1,2,36.0
1189,22.1880388,92.2269217,1,3,162.0
65979,21.6449953,92.3155287,1,2,158.0
80231,21.6562645,92.3115629,1,2,118.0
92454,22.2626058,89.8285426,1,9,346.0
98836,24.1954307,90.4044107,1,7,495.0
45358,22.2626166,89.8285497,1,1,50.0
102414,25.1037672,89.0286302,1,1,100.0
36529,22.2626497,89.8285677,1,1,30.0
71170,23.7895445,90.3493333,1,1,20.0
16706,22.3289345,91.8471573,1,1,99.0
102283,21.5843919,91.9250393,1,2,88.0
36394,21.7218103,91.8926527,1,1,43.0
40980,23.6400538,88.8539781,1,1,50.0
27827,24.418362,89.5078498,1,1,50.0
97285,23.8719955,89.0744838,1,1,50.0
41474,25.8055533,88.4587517,1,1,139.0
79614,24.8071289,89.3554975,1,1,50.0
93374,23.8496345,89.2338162,1,1,50.0
17665,24.381353,88.7699855,1,1,50.0
22587,24.6133701,88.2300653,1,1,50.0
108059,23.5243005,88.7958623,1,1,50.0
63521,24.7312878,88.1689381,1,1,19.0
79173,23.1861638,89.3617742,1,2,40.0
75566,23.1177218,89.3720826,1,1,30.0
928,23.1177218,89.3720826,1,1,38.0
84010,23.1364648,89.3692659,1,6,187.0
100791,25.9199017,89.4560056,1,1,20.0
27956,25.744319,89.2462661,1,1,92.0
79965,23.1350114,90.7901269,1,1,49.0
50834,24.3353483,91.434295,2,2,89.0
64223,24.3886872,91.4125207,1,1,10.0
95644,24.3702452,91.4168851,1,7,317.0
22167,24.38379,91.4094567,1,2,118.0
95597,24.3670824,91.4188959,1,1,37.0
105019,23.823954,90.7903891,1,1,38.0
50170,24.3467208,90.7616506,1,5,354.0
74975,24.2100445,91.0907608,1,1,10.0
3760,22.3402473,91.7948264,1,2,84.0
30755,22.3401781,91.7948692,1,3,31.0
85914,24.2100445,91.0907608,1,1,59.0
46931,23.9908238,90.3664202,1,4,110.0
89405,21.1728222,92.1554096,1,1,27.0
59408,22.1613264,92.0664728,1,1,27.0
95950,21.4269785,92.0835721,1,1,27.0
57690,24.0254759,90.3854613,1,1,99.0
99609,23.9721391,90.2945802,1,1,99.0
24844,24.0111099,90.3226399,1,1,99.0
37341,23.9946345,90.3211358,1,1,99.0
79878,22.6904119,89.0449809,1,1,24.0
109085,23.0300429,89.3972825,1,1,27.0
76446,22.7098383,89.0849996,1,1,59.0
4711,25.171282,92.0222682,1,1,27.0
70577,24.3403585,91.4621461,1,1,64.0
84566,24.2416686,90.4033662,1,1,27.0
48856,22.7476624,89.0565905,1,1,27.0
46051,25.0043365,92.2471123,1,1,42.0
105925,23.6207636,88.7184019,1,7,2242.0
52153,25.0044818,92.2607313,1,1,24.0
71069,25.0181886,92.2201641,1,1,27.0
12390,25.0030751,92.3010746,1,3,67.0
83240,25.0059599,92.2602409,1,2,48.0
91864,24.8760699,92.3685597,1,1,39.0
96900,24.8761862,92.3686239,1,1,39.0
90402,23.7668041,90.3526122,1,20,712.0
6544,25.1592187,91.2614174,1,7,208.0
39905,23.7661783,90.3546933,1,1,44.0
20140,25.0363464,91.6692367,1,1,18.0
78411,25.1361166,89.387552,2,2,132.0
78979,22.367602,91.7837315,1,1,19.0
70427,24.8388755,89.3741924,1,1,24.0
45660,22.2828119,91.7838078,1,1,64.0
36892,22.8925315,91.6744235,1,1,43.0
83830,22.372828,91.7846617,1,1,24.0
19085,21.4222008,91.9817636,1,1,59.0
44042,22.3335827,91.8119376,1,1,99.0
89879,23.7239981,90.4008696,1,1,59.0
63021,23.6024597,90.9870589,1,1,59.0
35705,22.3439163,91.7860867,1,2,39.0
99154,22.7593945,89.0197604,1,4,120.0
40015,22.2483982,91.7875828,1,7,148.0
85719,22.7521885,89.008522,1,8,212.0
22129,22.7792282,88.9848702,1,1,20.0
105607,22.8095877,89.0356694,1,1,50.0
83165,22.7197511,89.0412946,1,1,10.0
19822,22.330857,91.8018383,1,1,59.0
55961,22.3279555,91.7962508,1,1,59.0
27454,23.2847407,89.3514436,1,3,177.0
9961,23.2881594,89.3486309,1,2,135.0
24448,23.1428725,89.2358748,1,1,59.0
25484,25.087882,91.7599526,1,18,513.0
30527,23.1713061,90.1733444,1,3,160.0
86457,23.1786008,90.201913,1,2,70.0
61447,23.1709471,90.2004581,1,1,129.0
78980,23.1672068,90.2051362,1,1,50.0
54894,24.8989017,91.8621629,1,2,55.0
440,23.1671712,90.2103745,1,1,50.0
96960,25.0900969,91.7558431,1,1,29.0
9458,22.190703,92.2167658,1,1,38.0
80747,24.8471849,92.1576103,1,1,10.0
21804,24.8472419,92.1665151,1,4,49.0
104458,22.2705876,91.7868282,1,2,58.0
22071,24.8283765,92.1635974,1,1,19.0
55498,22.2672623,91.7885606,2,2,88.0
29668,24.8695236,92.1784449,1,1,19.0
40778,24.8484336,92.1618287,1,1,19.0
84517,24.8636668,92.1873685,1,1,10.0
97632,24.801819,92.1016152,1,1,50.0
101412,24.8388324,92.1583778,1,1,19.0
7597,24.8221738,92.159436,1,1,10.0
105237,22.2705876,91.7868282,1,1,29.0
60599,23.0764115,90.7707859,1,1,99.0
15129,22.7982007,89.5292055,1,1,99.0
86819,22.3380298,91.8005634,2,4,196.0
108029,22.3411579,91.8065104,1,1,21.0
88153,22.3362456,91.7980452,1,1,49.0
23087,21.4232168,91.9800484,1,1,49.0
93793,23.7174041,90.4095101,1,1,43.0
63825,23.7133555,90.4066443,1,1,43.0
96779,25.6337527,88.6237971,1,2,86.0
96657,22.2972637,91.7841639,1,4,96.0
54362,22.1407816,92.169739,1,1,64.0
10497,22.143975,92.0700903,1,11,704.0
86725,22.1499678,92.0639154,1,1,64.0
21252,22.3942675,91.8676257,1,1,59.0
17747,24.0525964,91.1144756,1,3,126.0
84776,24.0990032,91.2832355,1,1,24.0
89470,21.6437159,92.0732576,1,13,814.0
71446,22.7111206,89.0701608,1,1,59.0
90509,22.7100724,89.0646583,1,1,59.0
94274,23.1786926,90.5661222,2,2,118.0
103653,23.4507533,89.37732,1,1,30.0
73599,23.341526,90.8991225,1,1,27.0
45305,21.2759366,92.1051384,1,11,934.0
40343,23.7803092,90.425402,1,1,99.0
63384,23.6468491,90.6194955,1,1,114.0
97786,21.2758157,92.1042338,1,1,99.0
104552,23.6924808,90.4900736,3,6,480.0
105218,22.3937507,91.8634782,1,2,78.0
33516,24.2475267,90.8036642,1,1,30.0
82089,23.0056057,89.8312359,1,1,35.0
93132,23.0031042,89.8693723,1,1,50.0
104961,22.9299669,89.8030961,1,1,30.0
72928,22.930018,89.8029922,1,1,24.0
15414,22.990947,89.9896994,1,3,90.0
2190,22.882939,89.8857382,1,1,30.0
101192,23.5434594,89.1879353,1,2,98.0
14205,23.1021063,91.2029497,1,1,49.0
50715,23.8952068,89.1464894,1,1,49.0
27807,23.4181082,89.0711963,1,1,109.0
99120,21.4380434,91.980093,1,1,14.0
18989,22.3429375,91.7969127,1,10,374.0
20658,25.7826774,88.886131,1,1,90.0
10349,22.7610899,90.0453787,2,2,110.0
95050,23.6487874,90.2029275,1,1,90.0
68641,22.7211261,90.2600357,1,1,100.0
100003,25.1488112,90.1641316,1,1,50.0
108961,25.0174105,88.5285963,1,1,100.0
45317,24.6756315,89.8231465,1,1,100.0
70302,25.6305955,88.635398,1,1,100.0
71484,22.6860107,90.645601,1,1,100.0
95743,22.4805665,89.8595781,1,1,100.0
86620,24.2333268,89.9715151,1,1,100.0
4626,24.1985603,91.5180413,1,1,100.0
3237,22.6329756,91.793415,1,1,100.0
93334,23.7268431,89.7520443,1,1,100.0
80426,24.8425243,89.3567177,1,1,90.0
84465,22.3573731,91.8185233,1,1,100.0
33942,23.7635979,90.7338801,1,1,100.0
48408,22.5805834,90.7296364,1,1,100.0
35487,23.7776128,90.3512709,1,1,80.0
105907,23.2196859,90.3479819,1,1,100.0
26368,23.7840103,90.3935621,2,20,1497.0
15159,24.6449794,90.6124206,1,1,100.0
87757,23.8384384,90.2505085,1,1,109.0
89613,22.3748514,91.8506249,1,1,50.0
6524,25.5829964,89.6640136,1,2,199.0
17510,23.5642775,90.519535,1,1,39.0
105201,23.5641063,90.5197939,1,4,428.0
22027,23.5641916,90.5292549,1,10,627.0
81271,25.5919838,89.6618547,1,1,20.0
106638,20.8182634,92.2918213,1,11,753.0
35469,22.337759,91.8364828,1,1,24.0
62134,23.7780638,90.4235114,1,5,183.0
19825,23.7767377,90.4239287,1,1,47.0
76105,22.6214528,91.8672754,1,4,391.0
70658,22.6192552,91.858476,1,2,186.0
47645,22.5979692,91.8620607,1,1,19.0
98693,22.6203117,91.8441783,1,2,277.0
70527,22.6204043,91.8466733,1,2,167.0
86522,22.6005834,91.8606482,1,1,20.0
71474,23.7780638,90.4235114,1,1,50.0
81000,25.681828,88.6735085,1,7,152.0
29665,25.7045706,88.6892358,1,2,40.0
27268,22.3051769,91.7755221,1,3,189.0
72901,25.6920059,88.6781986,1,1,30.0
94476,23.6205735,90.5061443,1,4,96.0
31857,23.6236103,90.5140305,1,1,19.0
66837,23.6138752,90.5096252,1,1,20.0
23652,23.6214669,90.5086263,1,2,69.0
61693,23.6236137,90.5140153,1,1,29.0
19713,22.2683833,91.7939215,1,8,371.0
